FAC_NO,FAC_NAME,Year,Gross_Outpatient_Percentage,Gross_Inpatient_Percentage,TYPE_CARE,HSA name,DSH hosp,lic bed size,TEACH_RURL,DAY_TOT,adj pat days,DIS_TOT,county name,COUNTY,OSHPD_ID,HOSPITAL,FY_Score,CY_Score
106461024,sierra valley district hospital,2001,31.792087815157426,68.20791218484258,GENERAL ACUTE,02 - golden empire,DSH,Jan-49,Rural,11925,17483.30892709837,44,SIERRA,,,,,
106491076,sonoma valley hospital,2001,50.443957055734856,49.556042944265144,GENERAL ACUTE,03 - north bay,Non-DSH,50-99,Rural,12457,25137.196716877053,2258,SONOMA,SONOMA,491076,sonoma valley hospital,,1.06
106551034,sonora community hospital,2001,57.74315698,42.256843022655204,GENERAL ACUTE,06 - north san joaquin,Non-DSH,100-149,Rural,32443,76775.73069669757,3298,TUOLUMNE,,,,,
106141338,southern inyo hospital,2001,42.85201303749478,57.147986962505215,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,11927,20870.37642782641,124,INYO,INYO,141338,southern inyo hospital,,0.95
106521041,st elizabeth community hospital,2001,43.606801127855526,56.39319887214447,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,13396,23754.637558992916,3482,TEHAMA,TEHAMA,521041,st elizabeth community hospital,,0.95
106250955,surprise valley community hospital,2001,37.97016853791015,62.02983146208986,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,8214,13242.01566631705,95,MODOC,MODOC,250955,surprise valley community hospital,,0.89
106034002,sutter amador hospital,2001,43.652579763565655,56.347420236434345,GENERAL ACUTE,06 - north san joaquin,Non-DSH,50-99,Rural,16956,30091.883406289857,2934,AMADOR,AMADOR,34002,sutter amador hospital,,1.05
106084001,sutter coast hospital,2001,54.28873861,45.71126139,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,9459,20692.931486165446,2579,DEL NORTE,DEL NORTE,84001,sutter coast hospital,,1
106171395,sutter lakeside hospital,2001,50.89522493726073,49.10477506273928,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,10893,22183.178695111492,2639,LAKE,LAKE,171395,sutter lakeside hospital,,1.06
106291053,tahoe forest hospital,2001,50.56548051511851,49.43451948488149,GENERAL ACUTE,02 - golden empire,Non-DSH,50-99,Rural,17614,35630.972412681935,2347,NEVADA,NEVADA,291053,tahoe forest hospital,,0.91
106150808,tehachapi hospital,2001,78.68058932387879,21.319410676121212,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,6442,30216.595091980456,137,KERN,KERN,150808,tehachapi hospital,,0.94
106531059,trinity general hospital,2001,42.636027935379055,57.36397206462094,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,12266,21382.75918,788,TRINITY,,,,,
106551061,tuolumne general hospital,2001,54.43959904945521,45.56040095054478,GENERAL ACUTE,06 - north san joaquin,DSH,50-99,Rural,21230,46597.482807591805,1715,TUOLUMNE,,,,,
106400548,twin cities community hospital,2001,27.92933862,72.07066138,GENERAL ACUTE,08 - mid-coast,Non-DSH,50-99,Rural,21027,29175.533563851706,4866,SAN LUIS OBISPO,,,,,
106231396,ukiah valley medical centerhospital dr,2001,48.63667435694799,51.36332564305201,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,14704,28627.42981672378,4153,MENDOCINO,,,,,
106164029,adventist medical center  hanford,2015,62.65708410764861,37.34291589235139,GENERAL ACUTE,09 - central,DSH,200-299,Rural,41604,111410.6893,9623,Kings,,,,,
106100797,adventist medical center  reedley,2015,80.53606183626485,19.463938163735154,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,4846,24897.3253,2028,Fresno,,,,,
106184008,banner lassen medical center,2015,70.76991677972657,29.230083220273436,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3649,12483.71403,1091,Lassen,LASSEN,184008,banner lassen medical center,0.8868343369175624,
106364430,barstow community hospital,2015,63.574469775951115,36.425530224048885,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,6633,18209.75552,2230,San Bernardino,SAN BERNARDINO,361105,barstow community hospital,,
106364430,barstow community hospital,2015,63.574469775951115,36.425530224048885,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,6633,18209.75552,2230,San Bernardino,SAN BERNARDINO,364430,barstow community hospital,1.1280176788685523,
106090793,barton memorial hospital,2015,61.05148691434804,38.94851308565195,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,23555,60477.27662,2136,El Dorado,EL DORADO,90793,barton memorial hospital,1.2097805166374775,
106361110,bear valley community hospital,2015,90.33104449787224,9.668955502127764,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,6272,64867.39957195764,182,San Bernardino,SAN BERNARDINO,361110,bear valley community hospital,0.9696068493150689,
106040802,biggs  gridley memorial hospital,2015,64.39444870981963,35.60555129018037,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,11016,30938.99575,652,Butte,,,,,
106190045,catalina island medical center,2015,81.24814853955705,18.751851460442946,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,1938,10334.97948,15,Los Angeles,LOS ANGELES,190045,catalina island medical center,0.845970588,
106100697,coalinga regional medical center,2015,56.92751918597783,43.07248081402217,GENERAL ACUTE,09 - central,DSH,100-149,Rural,29147,67669.65693,233,Fresno,FRESNO,100697,coalinga regional medical center,0.9361033057851238,
106361458,colorado river medical center,2015,75.91962998422396,24.080370015776044,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,1437,5967.516275948261,525,San Bernardino,SAN BERNARDINO,361458,colorado river medical center,0.8345006993006995,
106060870,colusa regional medical center,2015,63.48077223144825,36.51922776855175,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3577,9794.840194,742,Colusa,,,,,
106320859,eastern plumas health care,2015,73.11046471727896,26.88953528272105,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,18543,68959.91249,256,Plumas,,,,,
106474007,fairchild medical center,2015,64.11101424,35.88898576,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4534,12633.40243,1476,Siskiyou,SISKIYOU,474007,fairchild medical center,1.1376506857855355,
106230949,frank r howard memorial hospital,2015,45.342975988477995,54.657024011522005,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,5535,10126.78626,1398,Mendocino,MENDOCINO,230949,frank r howard memorial hospital,1.5636231925554744,
106270777,george l mee memorial hospital,2015,62.39609062,37.60390938007169,GENERAL ACUTE,08 - mid-coast,DSH,50-99,Rural,21090,56084.59426,1167,Monterey,MONTEREY,270777,george l mee memorial hospital,0.856878968,
106110889,glenn medical center,2015,89.16115691005602,10.838843089943982,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,794,7325.505069,245,Glenn,GLENN,110889,glenn medical center,0.900012609,
106350784,hazel hawkins memorial hospital,2015,62.05981326103902,37.940186738960975,GENERAL ACUTE,08 - mid-coast,DSH,150-199,Rural,43800,115444.87195425834,2337,San Benito,SAN BENITO,350784,hazel hawkins memorial hospital,1.0822590718904526,
106490964,healdsburg district hospital,2015,61.60971589787483,38.39028410212517,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,9370,24407.21714,944,Sonoma,,,,,
106362041,hidesert medical center,2015,48.872532354359436,51.127467645640564,GENERAL ACUTE,12 - inland counties,DSH,150-199,Rural,47680,93257.11246,3272,San Bernardino,SAN BERNARDINO,362041,hidesert medical center,0.9507084104289314,
106121031,jerold phelps community hospital,2015,83.97774684503553,16.02225315496447,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3775,23560.98087,71,Humboldt,HUMBOLDT,121031,jerold phelps community hospital,0.9632298507462687,
106220733,john c fremont healthcare district,2015,76.87090845066665,23.129091549333346,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,9447,40844.66517,260,Mariposa,MARIPOSA,220733,john c fremont healthcare district,0.9167103305785125,
106150737,kern valley hospital district,2015,54.49184160275624,45.508158397243754,GENERAL ACUTE,09 - central,DSH,100-149,Rural,24664,54196.87561229416,702,Kern,,,,,
106420491,lompoc valley medical center,2015,58.321182123437886,41.678817876562114,GENERAL ACUTE,10 - santa barbara / ventura,DSH,150-199,Rural,46177,110792.4897,2853,Santa Barbara,SANTA BARBARA,420491,lompoc valley medical center,1.009276369971492,
106260011,mammoth hospital,2015,67.32632479,32.673675210116606,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,1101,3369.685207,685,Mono,MONO,260011,mammoth hospital,1.258783948863636,
106050932,mark twain medical center,2015,66.65112224815228,33.34887775184772,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,4065,12189.315725248882,1129,Calaveras,CALAVERAS,50932,mark twain medical center,1.2792609478672976,
106090933,marshall medical center,2015,57.105564379567454,42.89443562043255,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,24385,56848.86547,5460,El Dorado,EL DORADO,90933,marshall medical center,1.330369488089204,
106450936,mayers memorial hospital,2015,52.407315774873865,47.59268422512614,GENERAL ACUTE,01 - northern california,DSH,100-149,Rural,28682,60265.5649,515,Shasta,SHASTA,450936,mayers memorial hospital,0.9217014256619146,
106240924,memorial hospital los banos,2015,76.83396813710426,23.16603186289574,GENERAL ACUTE,06 - north san joaquin,DSH,Jan-49,Rural,3523,15207.61096,1576,Merced,MERCED,240924,memorial hospital los banos,0.8872195043597978,
106231013,mendocino coast district hospital,2015,68.89197329720871,31.108026702791296,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4790,15397.95515,1276,Mendocino,,,,,
106470871,mercy medical center mt shasta,2015,63.953806331954645,36.046193668045355,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,2704,7501.485524,1042,Siskiyou,SISKIYOU,470871,mercy medical center mt shasta,1.231659901800327,
106250956,modoc medical center,2015,64.14656185821416,35.853438141785844,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,15994,44609.38986,233,Modoc,MODOC,250956,modoc medical center,0.8941777777777782,
106250956,modoc medical center,2015,64.14656185821416,35.853438141785844,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,15994,44609.38986,233,Modoc,MODOC,254005,modoc medical center,,
106361266,mountains community hospital,2015,73.85357844712297,26.146421552877026,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,8626,32991.13029,359,San Bernardino,SAN BERNARDINO,361266,mountains community hospital,0.9675462809917357,
106141273,northern inyo hospital,2015,66.73085147988044,33.26914852011956,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,3804,11434.01671,1069,Inyo,INYO,141273,northern inyo hospital,0.9894968774395003,
106500967,oak valley district hospital,2015,69.77823986378523,30.22176013621477,GENERAL ACUTE,06 - north san joaquin,DSH,150-199,Rural,40246,133168.9479,1162,Stanislaus,,,,,
106560501,ojai valley community hospital,2015,50.34967710196809,49.65032289803191,GENERAL ACUTE,10 - santa barbara / ventura,DSH,50-99,Rural,24388,49119.51942,913,Ventura,,,,,
106331288,palo verde hospital,2015,61.82925443116384,38.17074556883616,GENERAL ACUTE,12 - inland counties,DSH,50-99,Rural,3312,8676.801961,964,Riverside,RIVERSIDE,331288,palo verde hospital,0.9582159068865183,
106320986,plumas district hospital,2015,84.92212231375818,15.077877686241814,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,1224,8117.853358,455,Plumas,PLUMAS,320986,plumas district hospital,0.8846383333333327,
106121051,redwood memorial hospital,2015,58.30368549944325,41.69631450055675,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,5299,12708.55725,1449,Humboldt,,,,,
106150782,ridgecrest regional hospital,2015,66.39158566,33.60841434464661,GENERAL ACUTE,09 - central,Non-DSH,150-199,Rural,38048,113209.7445,2054,Kern,KERN,150782,ridgecrest regional hospital,0.9874132719601071,
106331326,san gorgonio memorial hospital,2015,51.773157226109014,48.226842773890986,GENERAL ACUTE,12 - inland counties,DSH,50-99,Rural,15601,32349.20451,3818,Riverside,RIVERSIDE,331326,san gorgonio memorial hospital,1.149608061790973,
106420522,santa ynez valley cottage hospital,2015,83.61708916164903,16.382910838350977,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,Jan-49,Rural,787,4803.786139,246,Santa Barbara,SANTA BARBARA,420522,santa ynez valley cottage hospital,1.016593333333333,
106321016,seneca healthcare district,2015,77.08154428649738,22.918455713502613,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,6066,26467.75191,189,Plumas,,,,,
106291023,sierra nevada memorial hospital,2015,47.81934802182647,52.18065197817353,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,19046,36500.11887,4977,Nevada,NEVADA,291023,sierra nevada memorial hospital,1.169136606815683,
106554011,sonora regional medical center  greenley,2015,60.48151186700861,39.51848813299139,GENERAL ACUTE,06 - north san joaquin,Non-DSH,150-199,Rural,44981,113822.6742,4853,Tuolumne,,,,,
106141338,southern inyo hospital,2015,63.561289382181954,36.438710617818046,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,9069,24888.366921428278,50,Inyo,INYO,141338,southern inyo hospital,1.0167547619047619,
106521041,st elizabeth community hospital,2015,65.62378310499622,34.37621689500377,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,8982,26128.52958,3510,Tehama,TEHAMA,521041,st elizabeth community hospital,1.127194828084369,
106171049,st helena hospital  clearlake,2015,65.60113573919412,34.39886426080589,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,5519,16044.13436,1440,Lake,,,,,
106361343,st mary medical center  apple valley,2015,38.03890469453554,61.961095305464454,GENERAL ACUTE,12 - inland counties,Non-DSH,200-299,Rural,61844,99811.01802,15437,San Bernardino,,,,,
106250955,surprise valley community hospital,2015,35.599958221150516,64.40004177884948,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,7537,11703.40856,30,Modoc,MODOC,250955,surprise valley community hospital,0.853023077,
106034002,sutter amador hospital,2015,46.78861718591823,53.211382814081766,GENERAL ACUTE,06 - north san joaquin,Non-DSH,50-99,Rural,9637,18110.78662,2509,Amador,AMADOR,34002,sutter amador hospital,1.1936066256335987,
106084001,sutter coast hospital,2015,67.03052183554486,32.96947816445514,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6798,20619.07066,1879,Del Norte,DEL NORTE,84001,sutter coast hospital,1.1360540467625901,
106171395,sutter lakeside hospital,2015,65.68523245102034,34.31476754897966,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6595,19219.13063,1686,Lake,LAKE,171395,sutter lakeside hospital,1.1384128217581349,
106291053,tahoe forest hospital,2015,63.10925478545259,36.89074521,GENERAL ACUTE,02 - golden empire,Non-DSH,50-99,Rural,16812,45572.4055,1749,Nevada,NEVADA,291053,tahoe forest hospital,1.1601002442598933,
106150808,tehachapi valley hospital district,2015,91.79390525956748,8.206094740432517,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,5486,66852.74998,161,Kern,,,,,
106531059,trinity hospital,2015,56.41580428187352,43.58419571812649,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,8196,18804.98163,363,Trinity,TRINITY,531059,trinity hospital,0.9444640000000001,
106400548,twin cities community hospital,2015,45.911184628836494,54.08881537116351,GENERAL ACUTE,08 - mid-coast,Non-DSH,100-149,Rural,15968,29521.814982313434,4306,San Luis Obispo,,,,,
106231396,ukiah valley medical center,2015,68.73040342022244,31.26959657977756,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,13133,41999.26265915844,3643,Mendocino,,,,,
106361370,victor valley global medical center,2015,36.26490445627806,63.73509554372194,GENERAL ACUTE,12 - inland counties,DSH,100-149,Rural,25379,39819.5057,6318,San Bernardino,SAN BERNARDINO,361370,victor valley global medical center,1.1888700234192042,
106171049,adventist health clearlake,2022,79.66194278692372,20.338057213076283,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6070,29845.525245633173,1168,Lake,LAKE,171049,adventist health clearlake,1.241988888888889,
106164029,adventist health hanford,2022,64.93234848,35.06765152268901,GENERAL ACUTE,09 - central,DSH,200-299,Rural,44069,125668.5238,9412,Kings,KINGS,164029,adventist health hanford,1.346958968,
106234038,adventist health howard memorial,2022,53.10288654727798,46.897113452722024,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,7021,14971.07068,1795,Mendocino,MENDOCINO,234038,adventist health howard memorial,1.8020443341121504,
106231013,adventist health mendocino coast,2022,80.22425582130967,19.77574417869033,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4378,22138.23136,878,Mendocino,MENDOCINO,231013,adventist health mendocino coast,1.2728028387096775,
106100797,adventist health reedley,2022,87.42696645,12.573033547146691,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,7165,56987.04273,1783,Fresno,FRESNO,100797,adventist health reedley,0.7886272036975901,
106554011,adventist health sonora  greenley,2022,69.42216846469746,30.577831535302536,GENERAL ACUTE,06 - north san joaquin,Non-DSH,150-199,Rural,33212,108614.6346,4487,Tuolumne,TUOLUMNE,554011,adventist health sonora  greenley,1.5966723687126085,
106154168,adventist health tehachapi valley,2022,73.89388245,26.106117545074298,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,3480,13330.20888,982,Kern,KERN,154168,adventist health tehachapi valley,1.4613831730769227,
106231396,adventist health ukiah valley,2022,68.33864048480261,31.66135951519739,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,14715,46476.2102,3284,Mendocino,MENDOCINO,231396,adventist health ukiah valley,1.2799660991487232,
106184008,banner lassen medical center,2022,75.07582969054702,24.924170309452972,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3159,12674.443966553576,826,Lassen,LASSEN,184008,banner lassen medical center,1.0325730158730164,
106364430,barstow community hospital,2022,64.14139506,35.858604941060314,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,6971,19440.24318,1854,San Bernardino,SAN BERNARDINO,361105,barstow community hospital,,
106364430,barstow community hospital,2022,64.14139506,35.858604941060314,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,6971,19440.24318,1854,San Bernardino,SAN BERNARDINO,364430,barstow community hospital,1.4428510054844608,
106090793,barton memorial hospital,2022,71.52225873,28.477741269296295,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,20204,70946.63797,1711,El Dorado,EL DORADO,90793,barton memorial hospital,1.3579937399678972,
106361110,bear valley community hospital,2022,91.81828170440944,8.181718295590553,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,5133,62737.432585113245,177,San Bernardino,SAN BERNARDINO,361110,bear valley community hospital,0.9558661202185792,
106190045,catalina island medical center,2022,91.81314464338107,8.186855356618933,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,2013,24588.19549526454,14,Los Angeles,LOS ANGELES,190045,catalina island medical center,1.0028136363636362,
